ID,order,TotalMLE,mle,pBurst_1,pBurst_2,pExpl_1,pExpl_2,threshold,sdAvgLastTime_1,sdAvgLastTime_2,avgLastTime_1,avgLastTime_2,avgPumps_1,avgPumps_2,sdPumps_1,sdPumps_2,nbCollected_1,nbCollected_2,gammaPlus,beta
S3_727,1,265.3067,73.6052,0.056962,0.034749,0.066667,0.0625,10,0.166744,3.864869,1.497333,4.069333,13.4,23.4,5.420127,8.382521,9,9,1,0.17
S3_727,2,265.3067,62.7485,0.019097,0.041667,0.048951,0,18,0.405371,0.408708,1.524909,1.761,23.444444,23,20.768251,4.242641,11,2,1,0.17
S3_727,3,265.3067,65.3779,0.009346,0.02714,0.030303,0.052632,3,NA,0.139266,1.479,1.333077,13.333333,22.941176,23.094011,14.367805,1,13,1,0.17
S3_727,4,265.3067,63.5751,0.012821,0.030374,0.054054,0.043956,3,NA,0.129648,1.421,1.209769,13.333333,19.058824,23.094011,12.044037,1,13,1,0.17
S3_728,1,262.0032,69.0074,0.043478,0.027778,0.060606,0.068966,11,0.185182,0.582959,1.794444,2.183571,15,24,8.497058,13.928388,9,7,1,0.17
S3_728,2,262.0032,59.7175,0.020036,0.008065,0.043956,0.041237,15,0.172408,NA,1.331455,1.068,29.8,5.2,19.676672,11.627553,11,1,1,0.17
S3_728,3,262.0032,69.0562,0.024155,0.017176,0.333333,0.034722,6,0.331272,0.116953,1.6284,1.282111,33.166667,26.5,17.162945,20.978927,5,9,1,0.17
S3_728,4,262.0032,64.2221,0.018487,0.024096,0.071429,0,18,0.171336,0.42285,1.175636,1.267,27,40.5,22.376458,2.12132,11,2,1,0.17
S3_729,1,243.4867,56.2364,0.013378,0.033613,0.028369,0.08,8,0.171514,0.147056,1.68625,1.270875,19.25,15,20.947213,11.449494,4,8,1,0.17
S3_729,2,243.4867,67.4025,0.02521,0.03871,0.048193,0.052632,13,0.211552,0.132753,1.239889,1.387667,20.384615,18.571429,15.157718,8.243323,9,6,1,0.17
S3_729,3,243.4867,63.4195,0.042857,0.021448,0.142857,0.060241,7,0.29517,0.093945,1.222833,1.23375,18.142857,21.692308,8.414839,19.418138,6,8,1,0.17
S3_729,4,243.4867,56.4283,0.025882,0.0125,0.053333,0.053571,15,0.392467,NA,1.309455,1.424,22.6,5.75,15.188341,11.5,11,1,1,0.17
S3_730,1,252.1532,70.4257,0.076923,0.0157,0,0.026786,1,NA,1.609805,3.149,2.743077,12,31.105263,NA,22.619792,1,13,1,0.17
S3_730,2,252.1532,69.9953,0.013274,0.005435,0.020305,0.021429,16,0.60762,NA,1.902667,1.626,43.4375,10.75,28.619268,21.5,12,1,1,0.17
S3_730,3,252.1532,48.8368,0.007576,0.036364,0.041322,0.064516,6,NA,0.57602,1.307,1.6295,1.666667,14.5,4.082483,11.04362,1,10,1,0.17
S3_730,4,252.1532,62.8954,0.028777,0.018634,0.08,0.030488,6,0.033768,0.288354,1.35625,1.510889,18.333333,22.142857,16.02082,18.509279,4,9,1,0.17
S3_731,1,240.8486,58.685,0.005714,0.02268,0.023622,0.042735,4,NA,0.209375,1.081,1.241455,11.75,22.3125,23.5,16.332866,1,11,1,0.17
S3_731,2,240.8486,57.424,0.023355,0.014493,0.072917,0.03125,18,0.305444,NA,1.381636,1.646,20.222222,18,17.124305,25.455844,11,1,1,0.17
S3_731,3,240.8486,65.1533,0.017544,0.027211,0.076923,0.045455,6,0.729734,0.399715,1.677,1.452917,10,27.5,15.491933,12.971863,2,12,1,0.17
S3_731,4,240.8486,59.5863,0.015203,0.035294,0.034335,0,17,0.29572,0.336983,1.286222,1.445333,20.588235,27.333333,21.130721,4.618802,9,3,1,0.17
S3_732,1,223.2448,41.4016,0.050633,0.020619,0,0.034483,8,6.536939,2.433862,15.158875,9.428,18.75,22,1.38873,19.078784,8,2,1,0.17
S3_732,2,223.2448,47.3779,0.029412,0.061224,0.084746,0,13,1.970099,1.262098,6.976875,6.210333,15.769231,15.333333,14.463482,3.785939,8,3,1,0.17
S3_732,3,223.2448,73.991,0.05291,0.034188,0.142857,0,11,0.92414,0.867779,5.1543,4.1155,15.636364,28.25,6.004544,4.978525,10,8,1,0.17
S3_732,4,223.2448,60.4743,0.048387,0.032641,0.071429,0.063291,4,1.59028,4.482773,3.855333,5.567455,11.25,15.4375,8.655441,12.049723,3,11,1,0.17
S3_733,1,257.1115,57.4539,0.04,0.021236,0,0.048276,1,NA,0.636344,2.312,2.048545,24,20.111111,NA,17.170045,1,11,1,0.17
S3_733,2,257.1115,73.9586,0.02849,0.023166,0.047619,0.060606,11,0.439518,0.367777,1.7646,1.625333,29.090909,27.5,10.300044,17.525492,10,6,1,0.17
S3_733,3,257.1115,60.6236,0.02649,0.014706,0.058824,0.042553,17,0.266247,NA,1.522667,1.537,20.941176,6.666667,14.800636,11.547005,12,1,1,0.17
S3_733,4,257.1115,65.0754,0.027311,0.011628,0.047619,0.054545,16,0.385569,NA,1.565154,1.317,25,7.5,12.837445,15,13,1,1,0.17
S3_734,1,265.038,65.6161,0.0301,0.017361,0.068966,0.050633,11,1.960766,1.477863,3.444556,2.5632,23.727273,22.666667,13.675459,21.610183,9,5,1,0.17
S3_734,2,265.038,61.9514,0.006831,0.012959,0.016713,0.021583,11,1.208363,0.293115,2.0966,1.217667,33.454545,35.333333,39.302325,27.179956,5,6,1,0.17
S3_734,3,265.038,60.0372,0.008547,0.019366,0.050633,0.02963,5,NA,0.219536,1.004,1.164364,7.4,28.133333,16.546903,18.03119,1,11,1,0.17
S3_734,4,265.038,77.4333,0.019868,0.01451,0,0.032258,3,0.074054,0.40894,0.951,1.210083,49.333333,38.823529,6.506407,26.153956,3,12,1,0.17
S3_735,1,239.6942,47.3365,0.5,0.035587,0,0.03252,3,3.121287,0.420244,3.408,1.5018,1,10.571429,0,8.409832,3,10,1,0.17
S3_735,2,239.6942,73.124,0.029412,0.016158,0.076923,0.036145,8,0.408698,0.173446,1.449333,1.337778,21.5,38.75,14.755144,25.534736,6,9,1,0.17
S3_735,3,239.6942,54.243,0.00738,0.013423,0.021739,0.037594,6,0.006364,0.175555,1.2795,1.31175,14.166667,35,24.301577,30.265492,2,8,1,0.17
S3_735,4,239.6942,64.9907,0.026316,0.016975,0,0.055118,2,0.023335,0.299064,1.5165,1.295182,37,28.333333,8.485281,25.309845,2,11,1,0.17
S3_736,1,214.2229,44.5008,0.012048,0.00365,0.029762,0.027237,12,1.746181,NA,2.538143,1.702,33.833333,2,34.374497,5.656854,7,1,1,0.17
S3_736,2,214.2229,58.7772,0.008949,0.015909,0.028571,0.018182,11,0.37953,1.135212,1.53425,2.323286,18,35.888889,25.81085,22.076257,4,7,1,0.17
S3_736,3,214.2229,56.5143,0.011966,0.025806,0.025455,0.076923,14,1.10833,0.468822,1.909571,1.79425,21.642857,27.6,23.908824,20.255863,7,4,1,0.17
S3_736,4,214.2229,54.4306,0.009174,0.016807,0.02514,0.076923,15,1.260025,0.177491,2.296167,1.41475,19.333333,44.2,28.803935,31.164082,6,4,1,0.17
S3_737,1,198.5968,38.7936,0.2,0.305085,0.333333,0,2,NA,0.279984,1.606,1.505833,0.5,2.277778,0.707107,0.460889,1,18,1,0.17
S3_737,2,198.5968,42.4511,0.030303,0.194805,0.043478,0.5,2,NA,0.221434,1.439,1.429,4.5,3.411765,6.363961,2.001837,1,15,1,0.17
S3_737,3,198.5968,54.4435,0.027027,0.179245,0,0,1,NA,0.361994,1.536,1.376158,36,4.578947,NA,1.709964,1,19,1,0.17
S3_737,4,198.5968,62.9086,0.011364,0.088542,0.014493,1,2,NA,0.132663,1.761,1.350176,9,9.666667,12.727922,4.242641,1,17,1,0.17
S3_738,1,238.4527,42.8313,0.005714,0.020661,0.026786,0.0625,12,0.314583,0.641939,1.418667,1.6928,15.5,23.625,28.198968,25.505952,3,5,1,0.17
S3_738,2,238.4527,60.2233,0.028818,0.01875,0.065574,0.031915,14,0.288446,0.168369,1.2918,1.054,19.714286,10.5,18.685365,11.55422,10,3,1,0.17
S3_738,3,238.4527,67.8083,0.024823,0.018088,0.142857,0.03125,8,0.292451,0.192124,1.172143,1.167429,33.5,18.333333,20.860078,19.495143,7,7,1,0.17
S3_738,4,238.4527,67.5898,0.020312,0.045455,0.028571,0.1,18,0.389578,NA,1.174923,0.827,25.111111,5.5,19.58958,7.778175,13,1,1,0.17
S3_739,1,243.9222,61.3943,0.006135,0.026726,0.015038,0.054054,3,NA,0.297607,2.175,1.396917,9.666667,22.6875,16.743158,15.049779,1,12,1,0.17
S3_739,2,243.9222,64.527,0.034483,0.016845,0,0.037736,2,0.012021,0.35547,1.1415,1.321727,28,28.411765,5.656854,22.497385,2,11,1,0.17
S3_739,3,243.9222,64.7694,0.043478,0.017192,0,0.034653,1,NA,0.473667,1.102,1.449917,22,25.473684,NA,20.734749,1,12,1,0.17
S3_739,4,243.9222,53.2315,0.014925,0.028571,0.044586,0.054054,12,0.582258,0.262682,1.6162,1.008,14.416667,20.875,18.163191,15.122712,5,6,1,0.17
S3_740,1,230.132,57.1221,0.018256,0.006154,0.042105,0.023474,13,0.402959,0.559321,2.037444,1.4245,29.923077,15.714286,24.04323,26.992062,9,2,1,0.17
S3_740,2,230.132,48.4972,0.004808,0.024793,0.02994,0.05814,6,NA,0.498277,2.391,1.984778,6.666667,19.142857,16.329932,17.417309,1,9,1,0.17
S3_740,3,230.132,63.0609,0.043478,0.027778,0.25,0.0625,3,0.340118,0.323701,1.3675,1.445667,13.333333,20,11.547005,14.878676,2,12,1,0.17
S3_740,4,230.132,61.4518,0.039474,0.020408,0,0.047619,3,0.284427,0.435804,1.445,1.5016,24.333333,19.588235,5.131601,17.790654,3,10,1,0.17
S3_741,1,240.8515,60.2824,0.033943,0.076923,0.075,0,19,0.828746,NA,1.748231,3.27,15.263158,12,12.242195,NA,13,1,1,0.17
S3_741,2,240.8515,51.2017,0.013255,0.090909,0.032847,0,18,0.264891,NA,1.489667,2.557,22,10,24.873799,NA,9,1,1,0.17
S3_741,3,240.8515,76.3261,0.026667,0.015458,0.111111,0.037037,3,0.137179,0.549811,1.246,1.752308,21.333333,42.352941,20.132892,24.949803,2,13,1,0.17
S3_741,4,240.8515,53.0413,0.006061,0.02457,0.029851,0.04902,5,NA,0.287704,1.274,1.1891,6,19.666667,13.416408,16.281746,1,10,1,0.17
S3_742,1,287.7002,74.9687,0.030043,0.046875,0.090909,0,17,1.782967,0.277102,3.289214,1.934667,24.647059,20.333333,13.977398,0.57735,14,3,1,0.17
S3_742,2,287.7002,66.0677,0.02214,0.038462,0.051724,0,18,0.430589,0.094752,1.61475,1.315,23,25,17.384916,7.071068,12,2,1,0.17
S3_742,3,287.7002,67.4505,0.010811,0.034853,0.035398,0.166667,6,4.242641,0.572973,4.507,1.873154,11.666667,25.285714,18.348479,8.137554,2,13,1,0.17
S3_742,4,287.7002,79.2133,0.021779,0.036765,0.043478,0,15,0.766219,0.192408,1.541833,1.2288,31.333333,26.2,16.41718,5.215362,12,5,1,0.17
S3_743,1,244.1996,68.5695,0.029412,0.018092,0.2,0.038168,4,1.014724,0.529466,2.202333,2.081182,23.5,29.125,15.779734,21.013884,3,11,1,0.17
S3_743,2,244.1996,51.9695,0.007194,0.016187,0.014706,0.042453,2,NA,0.458714,1.28,1.904778,35,18.611111,49.497475,20.92884,1,9,1,0.17
S3_743,3,244.1996,62.8281,0.032609,0.018868,0.166667,0.044643,5,0.515322,0.225832,1.971667,1.4796,15.4,27.2,15.805062,20.410781,3,10,1,0.17
S3_743,4,244.1996,60.8325,0.032895,0.020942,0.058824,0.048,6,1.222057,1.226452,1.68,2.42725,21.666667,17.785714,11.690452,16.669542,5,8,1,0.17
S3_744,1,253.6695,60.9606,0.027149,0.007812,0.067797,0.032258,16,1.078108,NA,2.153333,1.441,23.1875,8.5,15.514375,17,12,1,1,0.17
S3_744,2,253.6695,63.7754,0.021692,0.015,0.045455,0.052632,13,0.65237,0.450001,1.8245,1.645,29.615385,17.285714,17.202415,21.577104,10,3,1,0.17
S3_744,3,253.6695,60.0638,0.023529,0.01581,0,0.040816,4,0.2362,0.278186,1.5795,1.316875,41.5,18.875,1.914854,19.636276,4,8,1,0.17
S3_744,4,253.6695,68.8697,0.015831,0.023121,0.038168,0.142857,11,0.136836,0.149059,1.010833,1.165875,22,36.777778,21.297887,14.402932,6,8,1,0.17
S3_745,1,238.7685,62.8496,0.081818,0.028926,0.25,0.044776,10,0.337294,0.111039,1.376778,1.261714,9.7,16.8,5.186521,13.0367,9,7,1,0.17
S3_745,2,238.7685,66.5116,0.037037,0.011166,0,0.021472,4,0.55003,0.384959,1.64875,1.562667,26,29.4375,12.987173,29.161547,4,9,1,0.17
S3_745,3,238.7685,60.263,0.014286,0.008503,0.039604,0.018868,10,0.502062,0.442439,1.477667,1.6178,31.3,31.8,29.604992,36.193308,6,5,1,0.17
S3_745,4,238.7685,49.1443,0.012048,0.022346,0.048387,0.053333,8,0.201525,0.104796,1.3705,1.275125,5,22.916667,9.258201,19.593405,2,8,1,0.17
S3_746,1,243.4449,62.8492,0.006472,0.016807,0.020725,0.028777,6,0.730441,0.60695,2.0675,1.9109,19,31.857143,29.441467,23.954627,2,10,1,0.17
S3_746,2,243.4449,49.5502,0.006742,0.014019,0.027972,0.021127,11,0.300029,0.542763,2.171667,1.786167,14.181818,31.111111,24.485989,27.333333,3,6,1,0.17
S3_746,3,243.4449,68.2227,0.008621,0.015537,0.027273,0.029197,5,0.751655,0.206217,1.7835,1.752182,24,37.333333,32.984845,23.696494,2,11,1,0.17
S3_746,4,243.4449,62.8228,0.012784,0.020408,0.032389,0,17,0.641548,0.261358,2.174556,1.901,26.352941,48,26.346113,0,9,3,1,0.17
S3_746_x,1,257.7746,56.9021,0.04943,0.015873,0.125,0.047619,17,0.385314,NA,1.445615,1.592,12.823529,6.666667,7.899646,11.547005,13,1,1,0.17
S3_746_x,2,257.7746,77.5788,0.044444,0.024209,0,0.083333,4,0.469475,0.185996,1.46,1.189385,21.5,30.5,1.732051,17.929492,4,13,1,0.17
S3_746_x,3,257.7746,63.8359,0.011696,0.021825,0.044944,0.038961,6,0.045255,0.294235,1.043,1.269455,13.333333,29.714286,21.001587,16.963438,2,11,1,0.17
S3_746_x,4,257.7746,59.4578,0.023392,0.017094,0.25,0.057377,5,0.251314,0.116258,1.23075,1.220875,32.6,22.533333,18.242807,21.869309,4,8,1,0.17
S3_748,1,258.759,67.5282,0.01511,0.078947,0.02451,0.090909,16,0.290355,0.16885,1.649909,1.586333,32.0625,6,24.125971,6.055301,11,3,1,0.17
S3_748,2,258.759,63.1382,0.019646,0.08,0.033333,0,16,0.131089,0.567017,1.4861,2.10325,19.9375,11.5,18.105133,7.852813,10,4,1,0.17
S3_748,3,258.759,55.9421,0.026455,0.1,0.047244,0.142857,16,0.251897,0.385924,1.5609,1.863333,15.0625,5,14.092403,5.944185,10,3,1,0.17
S3_748,4,258.759,72.1505,0.011976,0.033493,0.021277,0.069767,3,0.292742,0.18968,1.587,1.560071,39.333333,21.235294,34.063666,13.367542,2,14,1,0.17
S3_749,1,266.4406,66.538,0.024904,0.009091,0.039216,0.033898,17,0.860824,NA,2.048,1.771,23.941176,16.666667,15.694229,28.867513,13,1,1,0.17
S3_749,2,266.4406,63.0277,0.026726,0.055556,0.084507,0,18,0.339776,0.50841,1.372,2.3575,20.333333,17,18.101024,4.242641,12,2,1,0.17
S3_749,3,266.4406,68.2145,0.018547,0.038462,0.051724,0,18,0.312775,0.292035,1.364583,1.1325,28.833333,25,24.363063,5.656854,12,2,1,0.17
S3_749,4,266.4406,68.6604,0.022472,0.014815,0.078947,0.042254,13,0.332594,0.187281,1.2518,1.23,30.538462,27.857143,22.889646,29.265614,10,4,1,0.17
S3_750,1,256.124,72.5484,0.013652,0.03681,0.025641,0.181818,6,0.165088,0.213224,1.418,0.898,35.166667,21.642857,31.435118,13.118438,4,12,1,0.17
S3_750,2,256.124,65.2021,0.031056,0.036496,0.085714,0.083333,8,0.066425,0.089388,0.6386,0.6303,15.125,20,13.653231,9.853472,5,10,1,0.17
S3_750,3,256.124,71.0162,0.02439,0.0369,0.052632,0.076923,9,0.117864,0.192505,0.728667,0.7356,20.333333,22.545455,15.337862,7.75066,6,10,1,0.17
S3_750,4,256.124,47.3573,0.017241,0.076923,0.058824,0.172414,3,NA,0.067045,0.732,0.706167,7.666667,6.764706,13.279056,4.854501,1,12,1,0.17
S3_751,1,230.9547,63.1931,0.047619,0.010881,0.125,0.020588,3,0.35921,0.483823,1.653,1.6197,10.666667,33.470588,12.220202,30.251276,2,10,1,0.17
S3_751,2,230.9547,53.9754,0.006289,0.022321,0.030769,0.04023,3,NA,0.236105,1.909,1.5249,31,15.529412,53.693575,14.177966,1,10,1,0.17
S3_751,3,230.9547,51.133,0.00883,0.024291,0.027778,0.053333,10,0.175099,0.350443,1.3605,1.314167,23.3,16.6,32.887181,16.480291,4,6,1,0.17
S3_751,4,230.9547,62.6532,0.018041,0.026906,0.034722,0.055556,12,0.158992,0.262673,1.343714,1.38,19.75,22.625,18.757423,15.747449,7,6,1,0.17
S3_752,1,238.6632,54.1754,0.011236,0.031977,0.041667,0.070423,3,NA,0.634044,1.248,1.470909,13.333333,16.375,23.094011,12.093387,1,11,1,0.17
S3_752,2,238.6632,60.3569,0.029333,0.012821,0.107143,0.056338,14,0.394322,1.136321,1.344091,1.7355,24,13.833333,14.842766,21.432841,11,2,1,0.17
S3_752,3,238.6632,66.1337,0.026706,0.019455,0.0625,0.04,12,0.28573,0.723613,1.335222,1.7332,23.333333,28.857143,18.252439,23.688454,9,5,1,0.17
S3_752,4,238.6632,57.9972,0.022403,0.012987,0.048077,0.065217,16,0.33286,NA,1.321364,1.164,23.5,7.5,17.881089,15,11,1,1,0.17
S3_753,1,184.4888,40.1843,0.007905,0.015385,0.031325,0,19,0.178978,NA,1.730167,1.426,17.789474,64,27.639704,NA,6,1,1,0.17
S3_753,2,184.4888,40.4504,0.010471,0.006211,0.032609,0.029762,7,1.118535,0.405308,2.94825,1.569667,40.857143,11.076923,38.489949,21.254261,4,3,1,0.17
S3_753,3,184.4888,59.6939,0.010204,0.023529,0.027356,0,18,0.292568,0.029698,1.605444,1.062,30.222222,41.5,32.059789,12.020815,9,2,1,0.17
S3_753,4,184.4888,44.1602,0.004651,0.012216,0.034722,0.039773,6,NA,0.237103,1.666,1.4,11.666667,27.857143,28.57738,29.167572,1,7,1,0.17
S3_754,1,257.2974,61.3127,0.015299,0.032258,0.032258,0,19,0.982271,NA,2.275364,3.26,24.210526,30,23.198609,NA,11,1,1,0.17
S3_754,2,257.2974,68.3686,0.023018,0.01634,0.033333,0.039604,11,0.475136,0.22685,1.876222,1.4576,29.272727,22.222222,16.763597,21.666667,9,5,1,0.17
S3_754,3,257.2974,58.1389,0.027149,0.016484,0.117647,0.041096,8,0.21272,0.154874,1.3305,1.291667,24.75,17.666667,17.367869,19.513787,6,6,1,0.17
S3_754,4,257.2974,69.4772,0.017188,0.026316,0.028902,0.2,16,0.359538,0.174706,1.370636,1.188333,28.5,26.5,20.327322,18.138357,11,3,1,0.17
S3_755,1,236.7875,70.0469,0.027397,0.015314,0.5,0.025126,5,0.227264,0.706858,2.17775,2.2223,28,29.6,16.431677,21.97336,4,10,1,0.17
S3_755,2,236.7875,42.051,0.012739,0.030435,0.043478,0.085366,6,0.198697,0.144222,2.0515,2.152714,10.5,10.071429,16.294171,10.702008,2,7,1,0.17
S3_755,3,236.7875,59.0793,0.008163,0.02331,0.023438,0.067568,5,0.294156,0.237226,1.676,1.8214,23,23,31.654384,19.093754,2,10,1,0.17
S3_755,4,236.7875,65.6103,0.011111,0.026316,0.047619,0.060606,3,NA,0.292855,1.78,1.890308,15.666667,24.411765,27.135463,14.979398,1,13,1,0.17
S3_756,1,287.3421,68.0511,0.06383,0.033592,0,0.061538,3,0.85839,0.173138,1.487,1.215538,14.666667,18.176471,4.50925,12.787862,3,13,1,0.17
S3_756,2,287.3421,69.0482,0.090909,0.033482,0,0.061538,1,NA,0.179262,1.181,1.075067,10,19.368421,NA,11.991713,1,15,1,0.17
S3_756,3,287.3421,71.4418,0.024242,0.033333,0.044444,0.058824,6,0.253756,0.236246,1.1705,1.084417,19.333333,25.461538,15.055453,9.197965,4,12,1,0.17
S3_756,4,287.3421,78.801,0.02963,0.023196,0.111111,0.0625,9,0.310082,0.174223,1.3265,1.016222,28.111111,31.545455,10.658851,15.718547,8,9,1,0.17
S3_757,1,255.143,66.1924,0.015674,0.0299,0.036036,0.031746,9,1.110207,0.881668,1.934,2.016222,22.555556,20.818182,23.489951,12.647673,5,9,1,0.17
S3_757,2,255.143,63.6822,0.008889,0.020134,0.021552,0.034091,11,0.600689,1.190708,1.765167,1.969333,39.727273,22.666667,38.884678,19.672316,6,6,1,0.17
S3_757,3,255.143,58.1149,0.016584,0.071429,0.034632,0,18,1.21761,0.002121,2.5231,1.3835,20.111111,13,19.478159,4.242641,10,2,1,0.17
S3_757,4,255.143,67.1535,0.0192,0.052632,0.037267,0,18,0.450318,1.618567,1.623167,2.7895,25.111111,18,19.466076,5.656854,12,2,1,0.17
S3_758,1,270.5714,64.9902,0.097222,0.039841,0.285714,0.043478,9,0.384449,1.658586,2.198286,2.271,6.444444,19.818182,4.772607,6.823755,7,10,1,0.17
S3_758,2,270.5714,77.0592,0.03211,0.040293,0.051282,0,9,0.752912,0.863086,2.023857,1.815182,19.111111,23.818182,11.318618,2.040499,7,11,1,0.17
S3_758,3,270.5714,65.0484,0.026667,0.036415,0.076923,0.074074,3,1.800294,1.034003,2.773,1.84,20,17.058824,17.435596,9.902466,2,13,1,0.17
S3_758,4,270.5714,63.4736,0.040752,0.027778,0.15,0.055556,16,0.614154,1.378151,1.703077,2.2315,17.875,8.5,9.039727,10.115994,13,2,1,0.17
S3_759,1,212.0559,55.9556,0.010702,0.005682,0.026515,0.026087,16,0.224075,NA,1.533889,2.073,35.5,15,32.483842,30,9,1,1,0.17
S3_759,2,212.0559,52.7889,0.006329,0.015,0.023529,0.039801,3,NA,0.471442,1.632,1.727222,24,22.941176,41.569219,22.57341,1,9,1,0.17
S3_759,3,212.0559,59.0202,0.009747,0.015666,0.026596,0.042254,10,0.429186,0.483455,1.6482,1.556333,32,34,35.264083,25.573424,5,6,1,0.17
S3_759,4,212.0559,44.2912,0.004444,0.023599,0.027174,0.042105,6,NA,0.409165,1.658,1.49225,6.666667,19.666667,16.329932,14.980796,1,8,1,0.17
S3_760,1,201.2541,55.0771,0.030075,0.013436,1,0.037037,5,1.983325,0.255921,3.91375,1.534143,25.6,19.866667,15.883954,26.885648,4,7,1,0.17
S3_760,2,201.2541,48.5537,0.013267,0.006536,0.037634,0.03,15,0.217347,NA,1.153125,1.232,27.266667,13,27.083117,26,8,1,1,0.17
S3_760,3,201.2541,43.8536,0.007732,0.014085,0.025424,0.040541,9,0.187127,0.260103,1.145667,1.2482,16.555556,18.363636,25.165011,21.919273,3,5,1,0.17
S3_760,4,201.2541,53.7697,0.015444,0.005319,0.048544,0.020161,13,0.055889,0.188798,1.091875,1.5475,31.307692,18,25.869495,30.746273,8,2,1,0.17
S3_761,1,268.0683,70.0453,0.006711,0.01952,0.009434,0.038168,2,NA,0.582223,1.346,1.673846,21,29,29.698485,20.146522,1,13,1,0.17
S3_761,2,268.0683,60.09,0.007353,0.019538,0.022989,0.045802,3,NA,0.341041,4.306,1.589182,16,24.764706,27.712813,20.647425,1,11,1,0.17
S3_761,3,268.0683,72.5325,0.02649,0.019749,0.125,0.044444,5,0.24445,0.561104,1.2525,1.623182,27.8,30.4,15.880806,19.122911,4,11,1,0.17
S3_761,4,268.0683,65.4005,0.009231,0.014599,0.027344,0.333333,13,0.749496,0.508345,1.908667,1.668333,29.846154,57.428571,34.173201,25.663574,6,6,1,0.17
S3_762,1,246.7624,71.2137,0.038462,0.014475,0,0.02451,2,0.135765,1.380902,1.645,2.033667,25,36.058824,7.071068,24.355365,2,12,1,0.17
S3_762,2,246.7624,56.8555,0.011364,0.018229,0.035714,0.038462,10,0.743299,1.230706,2.3585,2.141,18,29.9,23.399905,20.872363,4,7,1,0.17
S3_762,3,246.7624,57.222,0.008403,0.015723,0.051724,0.035088,4,NA,0.288922,1.461,1.2302,15,28.4375,30,24.746633,1,10,1,0.17
S3_762,4,246.7624,61.4712,0.02045,0.038961,0.061947,0,17,0.313786,0.252288,1.2748,1.093,21.529412,24.666667,19.843505,8.736895,10,3,1,0.17
S3_763,1,231.4449,56.0912,0.016129,0.041199,0.038462,0.1,5,0.7064,0.367112,1.7065,1.315727,8.8,14.4,12.132601,9.045915,2,11,1,0.17
S3_763,2,231.4449,55.3727,0.041841,0.026549,0.074074,0.08,12,0.165842,0.219455,1.232,1.143667,16.833333,8.571429,7.883623,10.69045,10,3,1,0.17
S3_763,3,231.4449,61.9301,0.0375,0.04428,0.058824,0.210526,4,0.16866,0.644324,1.364333,1.327667,15,15,10,8.944272,3,12,1,0.17
S3_763,4,231.4449,58.0509,0.047619,0.039301,0,0.15,5,0.155746,0.15105,1.4648,1.365333,20,12,0,10.141851,5,9,1,0.17
S3_764,1,264.202,65.9127,0.018519,0.034398,0.035714,0.1,2,NA,1.714568,1.756,2.224571,12.5,19.611111,17.67767,11.078006,1,14,1,0.17
S3_764,2,264.202,76.5908,0.014706,0.032468,0.019608,0.08,3,0.267993,0.390686,1.2185,1.237867,27.666667,24.823529,24.006943,10.423743,2,15,1,0.17
S3_764,3,264.202,66.1415,0.020913,0.038462,0.034682,0,17,0.476798,0.213931,1.182545,0.942667,20.117647,25,17.524563,4.358899,11,3,1,0.17
S3_764,4,264.202,55.557,0.024038,0.04,0.061069,0,18,0.204738,0.187383,1.1477,1.0075,15.277778,24,14.429568,2.828427,10,2,1,0.17
S3_765,1,258.5905,52.994,0.058824,0.023881,0,0.061069,4,2.140075,0.299902,2.19175,1.366,16,12.25,5.163978,12.683322,4,8,1,0.17
S3_765,2,258.5905,71.5781,0.020833,0.031315,0.041667,0.1,2,NA,0.193487,1.977,1.162133,11.5,24.111111,16.263456,12.53179,1,15,1,0.17
S3_765,3,258.5905,65.9608,0.019444,0.014286,0.230769,0.035088,10,0.239975,0.320628,1.290143,1.522667,34,30,24.33105,27.720831,7,6,1,0.17
S3_765,4,258.5905,68.0576,0.011364,0.021812,0.030303,0.047619,3,NA,0.576898,1.387,1.913,7,29.352941,12.124356,18.841249,1,13,1,0.17
S3_766,1,270.1437,66.0373,0.125,0.026531,0,0.034247,2,0.453255,1.218925,2.2615,2.446462,7,18.388889,2.828427,14.059282,2,13,1,0.17
S3_766,2,270.1437,77.6319,0.02507,0.007212,0,0.01634,9,0.33301,0.727377,1.630222,1.6465,38.888889,47.272727,9.545214,45.563343,9,6,1,0.17
S3_766,3,270.1437,62.5244,0.024123,0.012903,0.037736,0.042254,15,1.198772,0.239002,1.934,1.473,22.6,16.4,16.330515,23.543577,11,2,1,0.17
S3_766,4,270.1437,63.9501,0.025,0.011429,0.125,0.020833,12,0.204155,0.04017,1.444778,1.1335,27.25,19.25,18.767113,21.512455,9,4,1,0.17
S3_767,1,264.2015,61.9107,0.01982,0.051282,0.038889,0,18,0.764619,0.015556,1.673091,1.315,20.222222,18.5,19.194226,2.12132,11,2,1,0.17
S3_767,2,264.2015,73.7006,0.013514,0.020319,0.058824,0.042254,3,NA,0.447557,0.993,1.497714,13,35.529412,22.51666,18.624975,1,14,1,0.17
S3_767,3,264.2015,73.1455,0.009901,0.021605,0.054545,0.117647,4,NA,0.545732,0.867,1.360214,11.25,38.5625,22.5,21.178507,1,14,1,0.17
S3_767,4,264.2015,55.4447,0.013986,0.019774,0.030303,0.03876,8,0.182891,0.271956,1.2335,1.347286,18.75,18.166667,22.397385,17.272329,4,7,1,0.17
